time,mean,low_limit,upper_limit
9.198,0.0006490986171298914,0.00017994442391009284,0.001617965036774738
9.199,0.0006493086216656558,0.00018037144902966737,0.0016357018357347453
9.2,0.000649318217985638,0.0001798521223827084,0.0016480831456025511
9.201,0.0006491914989377091,0.00018029073558097623,0.001651270188156256
9.202,0.0006490210514114827,0.00018179043050845666,0.001654350349656197
9.203,0.000649387846398193,0.0001813558904243334,0.0016609623675888255
9.204,0.0006497280910553934,0.00018153581329823722,0.0016584258306383444
9.205,0.0006495028747666543,0.00018216959590458158,0.001649145255529038
9.206,0.0006499852804999585,0.00018156225876448444,0.00163817086371283
9.207,0.0006507641396143931,0.00018170943631504784,0.0016274923019912618
9.208,0.0006506255024604324,0.0001826175386619016,0.0016285389487644968
9.209,0.0006507274744293009,0.00018275734469017787,0.0016268674548747088
9.21,0.0006509887096325497,0.00018446115567646604,0.0016191790631098863
9.211,0.000651294036670771,0.00018357306289182613,0.0016373600196013232
9.212,0.000651657363728865,0.0001836685889652552,0.001637293757020485
9.213,0.0006517194531404934,0.00018549438048709132,0.0016387571475280425
9.214,0.0006520307817674303,0.0001840605516991963,0.0016449068682234072
9.215,0.0006521393904341707,0.0001823937881488841,0.0016317838762990495
9.216,0.0006521040043606009,0.00018148799294095838,0.0016381182788884209
9.217,0.0006519384433715633,0.00018202964238429496,0.0016440627731746467
9.218,0.0006521774118702174,0.00018224032899819727,0.0016336709172343005
9.219,0.0006522105057056517,0.0001822523518103151,0.001632040981645112
9.22,0.0006521598834974172,0.0001807696085026603,0.001621710945065183
9.221,0.0006525892220753924,0.00018044194806510268,0.0016263389414809687
9.222,0.0006527168918552702,0.00018010095893104838,0.001631488595570572
9.223,0.0006526482931706775,0.00018131686307137728,0.0016394132967567478
9.224,0.0006525088281613379,0.00018161804638742462,0.0016217073066921517
9.225,0.0006524484335909243,0.0001810766082027314,0.0016208822977682158
9.226,0.0006523265640353868,0.00018137451938116277,0.001627456559999372
9.227,0.0006525371488940258,0.00018191821274690667,0.0016329710484669535
9.228,0.0006525096883526156,0.00018224766716171532,0.0016366394658212581
9.229,0.0006527112940382073,0.000181233221040138,0.0016295635879582191
9.23,0.000652487594042253,0.00018093041478348283,0.0016261825478768018
9.231,0.0006526133747359782,0.0001805043591254513,0.0016343867446930312
9.232,0.0006532125447278051,0.00018059191763402526,0.0016350614072666138
9.233,0.0006533156662953245,0.00018094147700410435,0.0016356469572437475
9.234,0.0006537186702513276,0.0001822042861702895,0.0016486702551195527
9.235,0.0006540580464621135,0.0001816793284179051,0.0016529183033906975
9.236,0.0006544035092039222,0.0001815968880034125,0.0016442195304822898
9.237,0.0006543663256591423,0.00018194212085407841,0.0016490570464472163
9.238,0.0006545099513783684,0.00018214891775297825,0.0016332237252175076
9.239,0.0006545935178521737,0.0001821228749463252,0.0016392683441631866
9.24,0.0006550407761066833,0.00018272626211821393,0.0016492064858208452
9.241,0.0006547057623491849,0.0001830297041790122,0.001651979971328643
9.242,0.000654883700974513,0.00018266736149701133,0.0016503690649338032
9.243,0.0006550626801303098,0.0001842195525151525,0.0016536983179599445
9.244,0.0006552587107210808,0.00018401177693489558,0.0016459971006502476
9.245,0.0006554549062637388,0.0001836878931853804,0.001645469603290067
9.246,0.0006553745921830794,0.00018201832438499043,0.0016470902387459708
9.247,0.0006555789694415844,0.0001826285832584274,0.0016467308201455486
9.248,0.0006556049399926563,0.0001821875883766832,0.0016461738784382652
9.249,0.0006560812986479593,0.00018194672235928968,0.0016327862842628151
9.25,0.0006560902681028057,0.00018328334107595477,0.001640383671349408
9.251,0.0006559110121346556,0.0001843155207010619,0.0016336637169242123
9.252,0.0006559708761942698,0.0001850996429769318,0.0016218007936540419
9.253,0.0006560311546678284,0.00018449429579067337,0.0016118388715804467
9.254,0.0006562075616898775,0.00018410014095362055,0.0016088815561187703
9.255,0.0006564837044427687,0.00018465436606912057,0.0016059529297047983
9.256,0.0006567060658016991,0.00018369588529992852,0.0015994036979361716
9.257,0.000656908819904929,0.00018433604962593,0.001610878922585717
9.258,0.000656678300893687,0.00018423966154998924,0.0016055703515482438
9.259,0.000656808831088576,0.00018477708347567576,0.0016084071560596397
9.26,0.0006567093661346759,0.00018540253462778848,0.0016096379545347131
9.261,0.0006568872628702241,0.00018462379973232672,0.0016290269767917907
9.262,0.0006570841051537206,0.00018518992198463297,0.001630211281363592
9.263,0.0006572468318373074,0.0001853191987839787,0.0016279780447199287
9.264,0.0006577360532067903,0.0001863954830378467,0.0016284505522061142
9.265,0.0006575839611687972,0.00018796368784552086,0.001622501759583696
9.266,0.000657648101785694,0.00018719040889487412,0.0016262535573425803
9.267,0.0006579677477681156,0.0001878761429733097,0.0016277692514943118
9.268,0.0006580597560037197,0.00018826105255401483,0.0016346132834466876
9.269,0.0006580397829970045,0.00018724253462014376,0.0016344425633095993
9.27,0.0006574965426907485,0.00018844504364107798,0.0016256194363669998
9.271,0.0006577044528919979,0.0001886764989854883,0.0016304615612833802
9.272,0.0006581103217264363,0.00018859047018306553,0.0016286608591948954
9.273,0.0006584738700712612,0.00018910780667937216,0.0016241473125833531
9.274,0.0006584556925792038,0.00018860326199555158,0.0016283256085625356
9.275,0.000658469022565495,0.00018827884298705243,0.0016177888236709498
9.276,0.0006588702804205433,0.0001886977835585565,0.0016178116100410895
9.277,0.0006587791878382832,0.00018681955903749714,0.0016113972249537582
9.278,0.0006589346119984288,0.00018509390089436762,0.001614010979580533
9.279,0.0006588890807593022,0.00018541307226389002,0.0016143671359233713
9.28,0.0006593419281030786,0.00018562691328733634,0.0016145073905400676
9.281,0.0006592570436371279,0.00018613728427422234,0.00160638798474205
9.282,0.0006591182556921597,0.00018518918322192737,0.0016017664380388675
9.283,0.0006585882833779213,0.00018464765151210755,0.0015873463367093962
9.284,0.0006586946892574334,0.00018529884707376305,0.0015851145973345918
9.285,0.0006592880137752298,0.00018523512881979284,0.0015937325190734496
9.286,0.0006594569763236308,0.00018480791239462962,0.0016003882974063455
9.287,0.0006598254426796979,0.00018597164726427416,0.0016108896790085698
9.288,0.0006601955669244174,0.00018442369683937022,0.0016218888549281415
9.289,0.000660127022621051,0.00018373102647441047,0.0016256137614217357
9.29,0.0006601599188703635,0.00018380675132493652,0.0016236571208505131
9.291,0.0006601684184594232,0.00018375015111489435,0.0016303792809281101
9.292,0.0006600739590646255,0.00018336717285180278,0.0016263916252204841
9.293,0.0006606004710364575,0.00018265036674169172,0.00163350953627035
9.294,0.0006603896652681829,0.0001828298785338562,0.0016399294858546697
9.295,0.0006604308873232424,0.0001830061531821415,0.0016436386706986635
9.296,0.0006604707671606057,0.0001826024680775367,0.0016352391628851565
9.297,0.0006606592940339299,0.0001822270134274796,0.0016321501432438213
9.298,0.0006607862867941964,0.00018240356635098822,0.0016210333928228498
9.299,0.0006608665756844867,0.0001818449285162325,0.001623611776208652
9.3,0.0006609769023957137,0.0001827386741510676,0.001624789285284076
9.301,0.0006612048500021552,0.00018321833685272347,0.0016244533858919016
9.302,0.0006616624280135374,0.00018275755080109543,0.0016200442580557792
9.303,0.000661996380295958,0.00018185766512462408,0.0016198512094077538
9.304,0.0006624604183659144,0.00018247435386147865,0.001610568871335928
9.305,0.0006625482533744572,0.00018247017303425295,0.0016159778937416412
9.306,0.0006623571357468467,0.00018255811473235798,0.001616369478361497
9.307,0.0006629094862343036,0.00018114931035541023,0.0016312472546357935
9.308,0.0006629426320633439,0.0001814733207776336,0.0016316424425261832
9.309,0.0006629470373475636,0.0001813337561457848,0.0016439693075082852
9.31,0.0006631557372566583,0.0001820232199047652,0.0016474318911200649
9.311,0.0006633238951081104,0.00018231367727587124,0.001642084003593862
9.312,0.0006631027395363166,0.00018291194368595952,0.001642226074181279
9.313,0.0006634527375741468,0.00018290253662093132,0.001654374169525137
9.314,0.0006633627406000513,0.00018111046836318128,0.001659092198757439
9.315,0.0006633115284387974,0.0001810230023699314,0.0016489096545832175
9.316,0.0006633017769987375,0.00018002730675553385,0.001639691316369841
9.317,0.000663658399835201,0.00017964742391547245,0.0016398523401116283
9.318,0.0006637785347415016,0.00018063462180025624,0.0016344512082579069
9.319,0.0006636855960259929,0.00017997908467821093,0.001634896543487801
9.32,0.0006635015682624673,0.00017931034024978393,0.0016342684701831287
9.321,0.0006636497991559315,0.00018007669637952207,0.0016288400165077605
9.322,0.0006635284614962714,0.00018095434553685194,0.0016336038737569118
9.323,0.0006637506268421788,0.00018141426878135172,0.0016285493820826064
9.324,0.0006636469851413702,0.00018188972320789146,0.0016202373718124292
9.325,0.000663674501684606,0.00018235338041428138,0.0016041890181004701
9.326,0.0006637685607953871,0.00018247013682065637,0.0016066333659717443
9.327,0.000663688178315907,0.0001808533840133635,0.0016023874010985084
9.328,0.000664292731372691,0.00018035521133011513,0.0016131498760080293
9.329,0.0006646878115467636,0.00018034376980543635,0.0016049273049432203
9.33,0.0006646785799477552,0.00017899492190212655,0.001606193437678431
9.331,0.0006647210268400784,0.0001790318760236093,0.0015972014720553062
9.332,0.0006648863885978257,0.0001787861324422282,0.0016090098027832993
9.333,0.0006648783291600585,0.00017875661130271653,0.0016072961126771387
9.334,0.0006648536072880542,0.00017847143631276205,0.0016038634825256987
9.335,0.0006651323507318813,0.00018036354546087233,0.0016034586357535692
9.336,0.0006652451337644551,0.00017977844542363462,0.0016007872483028123
9.337,0.0006653317086626183,0.00018189715669201454,0.0016040455956002476
9.338,0.0006656242837323652,0.00018148874454157766,0.001612697823085625
9.339,0.0006656611874802547,0.00018129175351873052,0.0016165708414120818
9.34,0.0006655166667160242,0.00018132854269576693,0.0016192121349683853
9.341,0.0006656606456451063,0.00018291932908918768,0.001630650453298785
9.342,0.0006657819458479876,0.00018297775309745638,0.0016498783703406772
9.343,0.000666064231677948,0.00018298278642762473,0.0016466937157321474
9.344,0.0006665234972384348,0.00018454637654975284,0.001652465043999116
9.345,0.0006668075890626102,0.00018503137475130095,0.0016636955396050548
9.346,0.0006673131946888136,0.00018474000838249614,0.0016674385035563713
9.347,0.0006678112232585508,0.00018603852934664234,0.0016879567860830147
9.348,0.0006681725340065422,0.00018651470377861908,0.0016969675311469929
9.349,0.0006682666405277104,0.00018483256498562996,0.0017023405933278284
9.35,0.0006684887086185388,0.0001837639218548453,0.001687189677367684
9.351,0.0006684292123963129,0.00018368352461513554,0.001684848221919289
9.352,0.0006686346886274011,0.00018383562646128587,0.0016978310442253362
9.353,0.0006688043793571772,0.00018408815570020658,0.0017068698694755258
9.354,0.0006689441499093979,0.0001840609602057027,0.0017000370766669711
9.355,0.0006688682851048597,0.00018501188206421947,0.0016869856083273922
9.356,0.0006691584765352611,0.00018443800040937033,0.0016888758299220235
9.357,0.0006697881519734952,0.00018233534088882804,0.0016942265074045924
9.358,0.0006695982968364121,0.0001828490272116572,0.0017039820863643201
9.359,0.0006698804527103755,0.00018262015329900582,0.0017032186986432956
9.36,0.000670136826109438,0.0001821120243992384,0.0017092293405121476
9.361,0.000670038883646373,0.0001825606638134134,0.0017126112039818322
9.362,0.0006704564996234842,0.0001829169029894929,0.0017192131238976459
9.363,0.0006706493869565887,0.00018398066678186728,0.0017071960142459167
9.364,0.0006709291252879528,0.00018328675550534048,0.0017054093903655374
9.365,0.0006711524574503182,0.00018266829183559614,0.0016967934440302124
9.366,0.0006709602221397664,0.00018269715566380552,0.0017073691172837411
9.367,0.0006708734064656233,0.00018201577932100936,0.0016965360185932023
9.368,0.0006712618183903275,0.00018324143380741035,0.0017053376590357413
9.369,0.000671472427471804,0.0001826481944317984,0.0017126478657080884
9.37,0.0006712761470076556,0.00018325607670891724,0.001717262429363009
9.371,0.0006713388151660059,0.00018402992312905832,0.0017089666451614092
9.372,0.0006711608489600773,0.00018409509718115213,0.0016976899543475789
9.373,0.000671503114008477,0.00018548335201544255,0.0016872439896086456
9.374,0.0006714587444478383,0.0001845097650565156,0.001684429932982299
9.375,0.0006715723508936487,0.00018534390316758893,0.0016803437927435916
9.376,0.0006718582817851963,0.0001848916058031138,0.0016883550706289303
9.377,0.000672400147875609,0.00018435661267215018,0.0016737203273893926
9.378,0.0006724366499861856,0.00018572415576338647,0.0016729195330478334
9.379,0.0006726219286817513,0.00018619340805363295,0.0016696606003917982
9.38,0.0006724061681857424,0.00018768940353496965,0.0016669504633459408
9.381,0.0006719778142256169,0.00018767601562843,0.0016568926741318438
9.382,0.0006722285653182453,0.0001872320217459418,0.0016600424712225263
9.383,0.0006721508632380742,0.00018905379372343616,0.0016678418243853987
9.384,0.0006725443500327483,0.00018757485567923345,0.0016682557571935132
9.385,0.0006726724615898905,0.0001878493239251061,0.0016706860022990164
9.386,0.000672912909235218,0.00018786030043319385,0.0016648979731525787
9.387,0.0006730734320030631,0.00018775578315118193,0.0016738304192928626
9.388,0.0006733440920299939,0.00018767330885418468,0.0016694891327166078
9.389,0.0006734801564962639,0.00018789097212505254,0.001666931706884841
9.39,0.0006734366229784417,0.0001883571142914679,0.0016734741545640437
9.391,0.0006736006627981494,0.00018813033266265152,0.0016721251399384818
9.392,0.0006738210482253495,0.00018777942287294318,0.0016611991249793141
9.393,0.0006738077272988761,0.00018882458595806997,0.0016580256005938082
9.394,0.00067391639015654,0.00018938886122737907,0.001647179577091545
9.395,0.0006738021576061993,0.0001890891278060815,0.001640545349009585
9.396,0.0006738169192275665,0.00019071906111933111,0.0016468555975020813
9.397,0.0006740573230159473,0.00018947572375117763,0.0016503577749280287
9.398,0.0006741818704183014,0.00018862378244833872,0.001654028433540778
9.399,0.0006742322112537102,0.0001876908957054574,0.0016544455155125765
9.4,0.0006746457856445769,0.00018765564628451425,0.0016550041187611527
9.401,0.000675182330628702,0.00018710988775896023,0.0016620391718257005
9.402,0.0006752601748579124,0.00018862945751259102,0.0016631736971075674
9.403,0.0006757685750766506,0.0001877355230637778,0.0016673870176643476
9.404,0.0006760539312519371,0.0001895852092116138,0.0016625730966583607
9.405,0.0006762470843357299,0.00018898877187236842,0.0016686594181544536
9.406,0.0006767657020836672,0.0001898859784813563,0.0016717754622142898
